Carrier,Flight,Origin,Month,Delay
DL,2452,LGA,10,-6
DL,2454,JFK,10,6
EV,3810,EWR,10,-6
EV,3812,EWR,10,-9
EV,3813,EWR,10,0
EV,3822,EWR,10,-3
EV,3843,EWR,10,-2
EV,3848,EWR,10,-4
EV,3849,EWR,10,41
EV,4100,EWR,10,-5
EV,4133,EWR,10,
EV,4150,EWR,10,-2
EV,4150,EWR,10,-9
EV,4166,EWR,10,45
EV,4166,EWR,10,-7
EV,4181,EWR,10,112
EV,4193,EWR,10,4
EV,4201,EWR,10,2
EV,4202,EWR,10,2
EV,4240,EWR,10,65
EV,4249,EWR,10,42
EV,4255,EWR,10,-4
EV,4312,EWR,10,-4
EV,4315,EWR,10,-3
EV,4321,EWR,10,168
EV,4326,EWR,10,-2
EV,4333,EWR,10,-2
EV,4352,EWR,10,44
EV,4368,EWR,10,13
EV,4377,EWR,10,-5
EV,4380,EWR,10,-7
EV,4411,EWR,10,23
EV,4412,EWR,10,-8
EV,4419,EWR,10,-3
EV,4422,EWR,10,-3
EV,4445,EWR,10,-7
EV,4471,EWR,10,42
EV,4567,EWR,10,-5
EV,4576,EWR,10,70
EV,4638,EWR,10,12
EV,4682,EWR,10,19
EV,4687,EWR,10,2
EV,4691,EWR,10,-7
EV,4695,EWR,10,22
EV,4866,EWR,10,-9
EV,4885,LGA,10,-5
EV,5109,LGA,10,-4
EV,5181,LGA,10,-7
EV,5181,LGA,10,-7
EV,5195,LGA,10,-17
EV,5199,LGA,10,18
EV,5209,LGA,10,-6
EV,5209,LGA,10,-6
EV,5222,EWR,10,-3
EV,5222,EWR,10,23
EV,5273,LGA,10,-6
EV,5286,LGA,10,-10
EV,5311,LGA,10,-10
EV,5370,EWR,10,34
EV,5373,LGA,10,-6
EV,5373,LGA,10,11
EV,5383,LGA,10,245
EV,5712,JFK,10,-8
EV,5714,JFK,10,-4
EV,5736,LGA,10,189
EV,5747,LGA,10,-5
EV,5811,EWR,10,40
EV,5811,EWR,10,-5
EV,5813,EWR,10,1
EV,5815,EWR,10,-6
FL,349,LGA,10,7
FL,623,LGA,10,34
MQ,3044,JFK,10,-7
MQ,3052,JFK,10,-4
MQ,3134,EWR,10,-3
MQ,3199,LGA,10,22
MQ,3202,JFK,10,-3
MQ,3301,LGA,10,-4
MQ,3359,JFK,10,-4
MQ,3361,JFK,10,-7
MQ,3374,JFK,10,-8
MQ,3374,JFK,10,56
MQ,3384,LGA,10,-7
MQ,3411,LGA,10,-9
MQ,3411,LGA,10,-12
MQ,3416,LGA,10,-6
MQ,3466,LGA,10,-4
MQ,3466,LGA,10,13
MQ,3526,LGA,10,2
MQ,3526,LGA,10,-2
MQ,3526,LGA,10,-7
MQ,3547,LGA,10,-6
MQ,3556,LGA,10,37
MQ,3565,LGA,10,12
MQ,3603,LGA,10,-8
MQ,3603,LGA,10,-2
MQ,3611,EWR,10,-5
MQ,3621,JFK,10,111
MQ,3621,JFK,10,-5
MQ,3622,LGA,10,-2
MQ,3644,LGA,10,-7
MQ,3663,JFK,10,144
MQ,3670,LGA,10,0
MQ,3670,LGA,10,-6
MQ,3674,LGA,10,-8
MQ,3676,LGA,10,-8
MQ,3689,LGA,10,-6
MQ,3713,LGA,10,-6
UA,15,EWR,10,12
UA,245,EWR,10,-2
UA,246,EWR,10,-10
UA,257,JFK,10,135
UA,269,LGA,10,-3
UA,269,LGA,10,38
UA,327,EWR,10,-10
UA,331,LGA,10,-3
UA,371,EWR,10,0
UA,375,EWR,10,-1
UA,389,JFK,10,6
UA,389,JFK,10,3
UA,401,EWR,10,-3
UA,404,EWR,10,111
UA,418,EWR,10,-4
UA,434,EWR,10,-5
UA,472,EWR,10,-1
UA,478,EWR,10,-6
UA,482,EWR,10,-2
UA,511,EWR,10,-3
UA,527,EWR,10,-7
UA,537,EWR,10,-6
UA,537,EWR,10,-10
UA,587,EWR,10,5
UA,587,EWR,10,18
UA,598,EWR,10,9
UA,635,EWR,10,0
UA,643,EWR,10,-8
UA,685,LGA,10,-2
UA,693,LGA,10,-7
UA,708,EWR,10,-6
UA,841,JFK,10,-1
UA,994,EWR,10,-8
UA,1010,LGA,10,4
UA,1022,EWR,10,4
UA,1022,EWR,10,4
UA,1030,EWR,10,0
UA,1049,EWR,10,8
UA,1060,LGA,10,30
UA,1075,EWR,10,-2
UA,1109,EWR,10,7
UA,1127,EWR,10,-2
UA,1224,EWR,10,2
UA,1232,EWR,10,-1
UA,1232,EWR,10,3
UA,1263,LGA,10,-6
UA,1296,EWR,10,4
UA,1401,EWR,10,-6
UA,1429,EWR,10,0
UA,1454,LGA,10,33
UA,1479,EWR,10,-6
UA,1492,EWR,10,2
UA,1493,EWR,10,-3
UA,1528,EWR,10,72
UA,1528,EWR,10,45
UA,1548,EWR,10,-9
UA,1554,EWR,10,5
UA,1686,EWR,10,-5
UA,1686,EWR,10,2
UA,1686,EWR,10,4
UA,1692,EWR,10,-5
US,495,JFK,10,38
US,686,EWR,10,14
US,707,LGA,10,1
US,1733,LGA,10,-2
US,1772,JFK,10,-7
US,1831,JFK,10,9
US,1831,JFK,10,-4
US,1995,LGA,10,-5
US,2071,LGA,10,-7
US,2083,LGA,10,-1
US,2085,LGA,10,-7
US,2088,LGA,10,-7
US,2140,LGA,10,-7
US,2146,LGA,10,-10
US,2152,LGA,10,-8
US,2160,LGA,10,-7
US,2164,LGA,10,
US,2171,LGA,10,-7
US,2177,LGA,10,-1
US,2183,LGA,10,-8
US,2183,LGA,10,-6
US,2187,LGA,10,-8
US,2197,LGA,10,-5
VX,23,JFK,10,-4
VX,29,JFK,10,4
VX,169,EWR,10,-3
VX,399,JFK,10,-1
VX,411,JFK,10,-2
VX,415,JFK,10,-1
WN,16,EWR,10,-5
WN,209,LGA,10,-4
WN,264,LGA,10,-5
WN,292,EWR,10,91
WN,453,LGA,10,-2
WN,453,LGA,10,17
WN,453,LGA,10,-3
WN,1113,LGA,10,7
WN,3330,EWR,10,10
WN,3580,EWR,10,76
WN,3937,EWR,10,1
YV,3771,LGA,10,-10
YV,3771,LGA,10,-9
9E,2909,JFK,11,-3
9E,2914,JFK,11,0
9E,2916,JFK,11,8
9E,2919,JFK,11,0
9E,2926,JFK,11,-6
9E,2928,JFK,11,-7
9E,2932,JFK,11,16
9E,2950,JFK,11,103
9E,3342,EWR,11,-3
9E,3367,LGA,11,-6
9E,3371,LGA,11,-7
9E,3373,EWR,11,-7
9E,3373,LGA,11,-6
9E,3445,LGA,11,20
9E,3445,LGA,11,-6
9E,3445,LGA,11,-7
9E,3512,LGA,11,-6
9E,3513,LGA,11,27
9E,3533,LGA,11,-3
9E,3726,LGA,11,-9
9E,3769,EWR,11,-6
9E,3932,EWR,11,-9
9E,3992,LGA,11,-7
9E,4065,LGA,11,-10
9E,4177,EWR,11,-9
AA,29,LGA,11,-6
AA,65,JFK,11,-4
AA,65,JFK,11,-2
AA,84,JFK,11,3
AA,119,EWR,11,-8
AA,178,JFK,11,-2
AA,185,JFK,11,0
AA,199,JFK,11,-1
AA,235,JFK,11,-2
AA,291,JFK,11,4
AA,300,EWR,11,6
AA,317,LGA,11,-9
AA,325,LGA,11,-4
AA,325,LGA,11,-13
AA,327,LGA,11,-10
AA,327,LGA,11,14
AA,327,LGA,11,-2
AA,341,LGA,11,-4
AA,345,LGA,11,-2
AA,353,LGA,11,-4
AA,359,LGA,11,-4
AA,1111,LGA,11,0
AA,1121,LGA,11,-3
AA,1151,LGA,11,-2
AA,1155,LGA,11,-7
AA,1160,LGA,11,-1
AA,1170,LGA,11,-5
AA,1170,LGA,11,-2
AA,1175,LGA,11,-2
AA,1205,EWR,11,-1
AA,1205,EWR,11,-5
AA,1223,EWR,11,-4
AA,1345,JFK,11,-5
AA,1357,JFK,11,-5
AA,1499,JFK,11,-3
AA,1499,JFK,11,12
AA,1611,LGA,11,24
AA,2243,JFK,11,4
AA,2285,JFK,11,-6
AA,2285,JFK,11,5
AA,2335,LGA,11,-6
B6,3,JFK,11,-4
B6,5,EWR,11,-3
B6,15,JFK,11,-3
B6,27,EWR,11,-8
B6,65,JFK,11,-8
B6,89,JFK,11,70
B6,108,JFK,11,-6
B6,116,JFK,11,0
B6,116,JFK,11,55
B6,118,JFK,11,-4
B6,153,JFK,11,0
B6,153,JFK,11,-5
B6,208,JFK,11,-3
B6,213,JFK,11,39
B6,213,JFK,11,-4
B6,219,JFK,11,-5
B6,225,JFK,11,24
B6,225,JFK,11,-5
B6,229,JFK,11,12
B6,234,JFK,11,-4
B6,271,LGA,11,-5
B6,283,JFK,11,1
B6,305,EWR,11,-8
B6,323,JFK,11,-1
B6,327,EWR,11,7
B6,327,EWR,11,3
B6,411,JFK,11,-6
B6,423,JFK,11,7
B6,425,JFK,11,-3
B6,461,LGA,11,-3
B6,477,JFK,11,-3
B6,483,JFK,11,8
B6,518,JFK,11,-4
B6,525,JFK,11,10
B6,543,EWR,11,0
B6,561,LGA,11,-2
B6,583,JFK,11,-8
B6,586,JFK,11,-6
B6,675,JFK,11,-9
B6,675,JFK,11,-3
B6,705,EWR,11,11
B6,775,JFK,11,-6
B6,775,JFK,11,-3
B6,795,JFK,11,-6
B6,883,JFK,11,-3
B6,901,JFK,11,
B6,905,JFK,11,1
B6,915,JFK,11,-4
B6,925,JFK,11,-1
B6,929,JFK,11,-7
B6,971,LGA,11,-8
B6,1117,LGA,11,-12
B6,1117,LGA,11,-7
B6,1295,JFK,11,33
B6,1307,JFK,11,-6
B6,1318,JFK,11,0
B6,1407,JFK,11,191
B6,1511,EWR,11,-10
B6,1639,LGA,11,26
B6,1701,JFK,11,-5
B6,1717,LGA,11,-7
B6,1729,JFK,11,-6
B6,1734,JFK,11,-2
B6,1783,JFK,11,-3
B6,1883,JFK,11,-13
B6,2180,EWR,11,-5
B6,2202,JFK,11,19
B6,2280,EWR,11,-14
B6,2280,EWR,11,-1
B6,2702,JFK,11,-3
DL,183,JFK,11,1
DL,315,JFK,11,0
DL,347,JFK,11,-2
DL,422,JFK,11,-5
DL,426,JFK,11,-3
DL,427,JFK,11,9
DL,430,JFK,11,17
DL,432,JFK,11,-9
DL,432,JFK,11,-2
DL,467,JFK,11,-4
DL,469,JFK,11,0
DL,469,JFK,11,-7
DL,575,EWR,11,-10
DL,673,EWR,11,42
DL,695,JFK,11,-6
DL,706,JFK,11,-7
DL,831,LGA,11,-6
DL,831,LGA,11,-3
DL,857,JFK,11,-6
DL,926,EWR,11,35
DL,985,JFK,11,-4
DL,1091,JFK,11,-7
DL,1147,LGA,11,28
DL,1271,JFK,11,-3
DL,1373,JFK,11,15
DL,1394,JFK,11,-4
DL,1415,JFK,11,-1
DL,1429,JFK,11,-2
DL,1473,LGA,11,-9
DL,1473,LGA,11,-4
DL,1485,LGA,11,0
DL,1518,EWR,11,86
DL,1518,EWR,11,18
DL,1529,JFK,11,-5
DL,1529,JFK,11,-6
DL,1547,LGA,11,-5
DL,1585,LGA,11,22
DL,1629,JFK,11,-1
DL,1715,LGA,11,-8
DL,1729,JFK,11,6
DL,1729,JFK,11,-3
DL,1773,JFK,11,18
DL,1779,LGA,11,-1
DL,1819,LGA,11,-4
DL,1819,LGA,11,-3
DL,1869,LGA,11,-6
DL,1875,LGA,11,-8
DL,1879,LGA,11,-6
DL,1879,LGA,11,-10
DL,1879,LGA,11,-9
DL,1879,LGA,11,-6
DL,1885,LGA,11,-7
DL,1919,LGA,11,-7
DL,2047,LGA,11,-5
DL,2065,JFK,11,16
DL,2098,LGA,11,-3
DL,2119,LGA,11,-7
DL,2119,LGA,11,-2
DL,2119,LGA,11,-4
DL,2159,JFK,11,-2
DL,2159,JFK,11,-5
DL,2181,LGA,11,-4
DL,2190,JFK,11,-1
DL,2190,JFK,11,-3
DL,2231,LGA,11,-8
DL,2247,LGA,11,-7
DL,2331,LGA,11,-4
DL,2347,LGA,11,6
DL,2506,LGA,11,-6
DL,2506,LGA,11,-2
EV,3806,EWR,11,-9
EV,3806,EWR,11,-1
EV,3810,LGA,11,70
EV,3845,EWR,11,
EV,3845,EWR,11,31
EV,4100,EWR,11,-2
EV,4104,EWR,11,37
EV,4119,EWR,11,-4
EV,4122,EWR,11,-2
EV,4155,EWR,11,-5
EV,4166,EWR,11,-7
EV,4166,EWR,11,-1
EV,4181,EWR,11,-6
EV,4204,EWR,11,-2
EV,4328,EWR,11,145
EV,4328,EWR,11,59
EV,4328,EWR,11,1
EV,4333,EWR,11,-4
EV,4352,EWR,11,23
EV,4368,EWR,11,-6
EV,4370,EWR,11,-2
EV,4380,EWR,11,-2
EV,4380,EWR,11,-9
EV,4395,EWR,11,-11
EV,4434,EWR,11,-7
EV,4536,EWR,11,-7
EV,4548,EWR,11,-8
EV,4552,EWR,11,-6
EV,4625,EWR,11,-5
EV,4633,EWR,11,6
EV,4667,EWR,11,44
EV,4691,EWR,11,13
EV,4705,EWR,11,2
EV,4880,LGA,11,-2
EV,4885,LGA,11,0
EV,4935,LGA,11,-7
EV,5048,LGA,11,-9
EV,5133,EWR,11,-5
EV,5133,EWR,11,-9
EV,5149,LGA,11,0
EV,5222,EWR,11,-4
EV,5268,LGA,11,-6
EV,5298,LGA,11,11
EV,5327,EWR,11,-2
EV,5383,LGA,11,-10
EV,5451,LGA,11,36
EV,5455,LGA,11,-6
EV,5540,LGA,11,-10
EV,5601,LGA,11,-2
EV,5601,LGA,11,-10
EV,5714,JFK,11,-5
EV,5736,LGA,11,-10
EV,5796,EWR,11,-9
EV,5813,EWR,11,-5
EV,5956,LGA,11,1
EV,6049,EWR,11,2
EV,6177,EWR,11,-7
FL,63,LGA,11,-1
FL,400,LGA,11,28
FL,1070,LGA,11,-5
MQ,2815,JFK,11,-1
MQ,2949,JFK,11,-7
MQ,2949,JFK,11,-6
MQ,2949,JFK,11,15
MQ,3066,JFK,11,-1
MQ,3199,LGA,11,-5
MQ,3216,JFK,11,-7
MQ,3230,JFK,11,
MQ,3230,JFK,11,-4
MQ,3272,LGA,11,-1
MQ,3357,LGA,11,42
MQ,3359,JFK,11,-4
MQ,3416,LGA,11,-9
MQ,3478,LGA,11,-9
MQ,3478,LGA,11,0
MQ,3478,LGA,11,-7
MQ,3493,LGA,11,0
MQ,3550,LGA,11,-7
MQ,3591,LGA,11,-8
MQ,3599,LGA,11,-6
MQ,3621,JFK,11,-7
MQ,3660,LGA,11,118
MQ,3670,LGA,11,1
MQ,3674,LGA,11,67
MQ,3674,LGA,11,31
MQ,3674,LGA,11,-8
MQ,3675,LGA,11,-6
MQ,3675,LGA,11,-5
OO,4967,LGA,11,1
UA,203,EWR,11,-5
UA,257,JFK,11,-3
UA,257,JFK,11,-4
UA,325,EWR,11,-2
UA,331,LGA,11,-12
UA,332,EWR,11,-4
UA,352,EWR,11,32
UA,360,EWR,11,23
UA,389,JFK,11,49
UA,394,EWR,11,1
UA,394,EWR,11,0
UA,399,EWR,11,22
UA,401,EWR,11,-7
UA,443,JFK,11,-2
UA,450,EWR,11,8
UA,504,JFK,11,3
UA,512,JFK,11,-5
UA,551,EWR,11,-4
UA,577,EWR,11,87
UA,587,EWR,11,253
UA,587,EWR,11,0
UA,591,EWR,11,56
UA,594,EWR,11,-2
UA,596,EWR,11,-6
UA,642,JFK,11,0
UA,643,EWR,11,-3
UA,685,LGA,11,-2
UA,698,EWR,11,-1
UA,711,LGA,11,-9
UA,785,EWR,11,-6
UA,821,EWR,11,0
UA,841,JFK,11,3
UA,841,JFK,11,-6
UA,841,JFK,11,-4
UA,994,EWR,11,-4
UA,998,EWR,11,-3
UA,998,EWR,11,3
UA,1022,EWR,11,1
UA,1022,EWR,11,-2
UA,1022,EWR,11,2
UA,1109,EWR,11,6
UA,1110,EWR,11,-1
UA,1115,EWR,11,89
UA,1115,EWR,11,-7
UA,1122,EWR,11,5
UA,1134,EWR,11,-3
UA,1143,EWR,11,1
UA,1165,EWR,11,11
UA,1178,EWR,11,-2
UA,1199,EWR,11,2
UA,1205,EWR,11,-4
UA,1212,EWR,11,10
UA,1245,EWR,11,-3
UA,1246,EWR,11,138
UA,1409,EWR,11,-5
UA,1416,EWR,11,-5
UA,1454,LGA,11,-2
UA,1456,LGA,11,42
UA,1456,LGA,11,-2
UA,1466,EWR,11,56
UA,1498,LGA,11,3
UA,1515,LGA,11,2
UA,1526,EWR,11,28
UA,1554,EWR,11,29
UA,1592,EWR,11,-2
UA,1617,LGA,11,10
UA,1637,EWR,11,-5
UA,1641,EWR,11,-3
UA,1711,EWR,11,-2
UA,1711,EWR,11,-2
US,495,JFK,11,-1
US,516,EWR,11,2
US,604,EWR,11,4
US,679,JFK,11,2
US,795,LGA,11,-8
US,802,EWR,11,-4
US,894,LGA,11,-4
US,1751,EWR,11,-5
US,1751,EWR,11,-6
US,1775,LGA,11,-6
US,1899,JFK,11,32
US,1909,LGA,11,-10
US,2017,LGA,11,-1
US,2052,EWR,11,-4
US,2052,EWR,11,-7
US,2071,LGA,11,-8
US,2085,LGA,11,-7
US,2142,LGA,11,-9
US,2144,LGA,11,5
US,2144,LGA,11,
US,2154,LGA,11,-8
US,2160,LGA,11,-4
US,2164,LGA,11,-9
US,2169,LGA,11,-3
US,2173,LGA,11,-6
US,2175,LGA,11,-11
US,2181,LGA,11,-9
US,2181,LGA,11,-6
US,2187,LGA,11,-9
US,2193,LGA,11,38
US,2193,LGA,11,44
US,2193,LGA,11,-9
VX,11,JFK,11,2
VX,27,JFK,11,32
VX,169,EWR,11,20
VX,183,EWR,11,-8
VX,399,JFK,11,-9
VX,413,JFK,11,-5
VX,413,JFK,11,73
VX,415,JFK,11,-5
WN,16,EWR,11,-3
WN,144,LGA,11,-2
WN,212,EWR,11,0
WN,421,EWR,11,-1
WN,516,EWR,11,12
WN,876,LGA,11,-2
WN,1098,LGA,11,46
WN,1265,EWR,11,-6
WN,1341,LGA,11,-2
WN,1658,EWR,11,-5
WN,1706,EWR,11,1
WN,1880,LGA,11,11
WN,2158,LGA,11,-1
WN,2166,EWR,11,-5
WN,2571,LGA,11,-5
WN,2573,LGA,11,-2
WN,2606,LGA,11,-2
WN,2960,LGA,11,18
WN,3085,EWR,11,-3
WN,3494,EWR,11,65
WN,3494,EWR,11,-1
WN,3566,LGA,11,6
WN,3566,LGA,11,-3
9E,2900,JFK,12,9
9E,2901,JFK,12,-6
9E,2901,JFK,12,4
9E,2902,JFK,12,21
9E,2910,JFK,12,21
9E,2911,JFK,12,-4
9E,2913,JFK,12,59
9E,2914,JFK,12,-8
9E,2917,JFK,12,25
9E,2921,JFK,12,1
9E,2935,JFK,12,-11
9E,2937,JFK,12,56
9E,3340,LGA,12,-3
9E,3445,LGA,12,33
9E,3513,LGA,12,0
9E,3513,LGA,12,21
9E,3932,EWR,12,17
9E,3955,LGA,12,-5
9E,4214,LGA,12,-1
AA,3,JFK,12,-5
AA,21,JFK,12,2
AA,29,LGA,12,62
AA,29,LGA,12,-13
AA,45,JFK,12,2
AA,67,JFK,12,3
AA,67,JFK,12,-1
AA,84,JFK,12,0
AA,117,JFK,12,242
AA,145,JFK,12,24
AA,172,EWR,12,-4
AA,177,JFK,12,5
AA,181,JFK,12,-4
AA,211,JFK,12,18
AA,235,JFK,12,-6
AA,256,JFK,12,17
AA,256,JFK,12,-2
AA,291,JFK,12,
AA,291,JFK,12,-1
AA,301,LGA,12,-4
AA,301,LGA,12,-6
AA,307,LGA,12,-3
AA,345,LGA,12,
AA,371,LGA,12,21
AA,388,LGA,12,21
AA,1103,LGA,12,
AA,1107,LGA,12,-7
AA,1131,LGA,12,-5
AA,1131,LGA,12,-4
AA,1143,LGA,12,-4
AA,1145,LGA,12,9
AA,1155,LGA,12,20
AA,1155,LGA,12,0
AA,1156,LGA,12,-2
AA,1185,LGA,12,
AA,1193,LGA,12,61
AA,1223,EWR,12,-5
AA,1599,LGA,12,34
AA,1599,LGA,12,-3
AA,2243,JFK,12,-1
AA,2243,JFK,12,-1
AA,2335,LGA,12,-1
AA,2335,LGA,12,-7
AA,2437,LGA,12,660
AA,2488,EWR,12,-2
AA,2493,JFK,12,-2
AS,5,EWR,12,44
AS,15,EWR,12,8
B6,27,EWR,12,
B6,65,JFK,12,43
B6,83,JFK,12,3
B6,97,JFK,12,116
B6,97,JFK,12,-6
B6,103,JFK,12,2
B6,103,JFK,12,-3
B6,163,JFK,12,-1
B6,183,JFK,12,0
B6,189,JFK,12,3
B6,201,JFK,12,55
B6,229,JFK,12,
B6,234,JFK,12,
B6,299,LGA,12,
B6,327,EWR,12,-4
B6,359,JFK,12,-1
B6,383,JFK,12,34
B6,418,JFK,12,10
B6,453,JFK,12,-5
B6,499,LGA,12,34
B6,523,JFK,12,-3
B6,523,JFK,12,-1
B6,527,EWR,12,145
B6,553,JFK,12,74
B6,561,LGA,12,-15
B6,586,JFK,12,-4
B6,623,JFK,12,72
B6,675,JFK,12,-8
B6,683,JFK,12,-4
B6,683,JFK,12,-5
B6,703,JFK,12,30
B6,705,EWR,12,34
B6,711,JFK,12,15
B6,753,JFK,12,-1
B6,803,JFK,12,-1
B6,905,JFK,12,113
B6,918,JFK,12,37
B6,918,JFK,12,10
B6,929,JFK,12,3
B6,939,JFK,12,-1
B6,1013,JFK,12,-3
B6,1013,JFK,12,-5
B6,1099,LGA,12,-2
B6,1099,LGA,12,-10
B6,1099,LGA,12,-6
B6,1171,LGA,12,15
B6,1185,JFK,12,0
B6,1205,JFK,12,20
B6,1271,LGA,12,44
B6,1273,JFK,12,16
B6,1273,JFK,12,32
B6,1307,JFK,12,2
B6,1318,JFK,12,87
B6,1318,JFK,12,1
B6,1371,LGA,12,54
B6,1373,JFK,12,-2
B6,1503,JFK,12,-7
B6,1503,JFK,12,1
B6,1677,JFK,12,29
B6,1734,JFK,12,-2
B6,1734,JFK,12,81
B6,1783,JFK,12,-5
B6,1801,JFK,12,16
B6,1816,JFK,12,-5
B6,1843,EWR,12,5
B6,2202,JFK,12,22
B6,2202,JFK,12,25
B6,2280,EWR,12,-6
B6,2402,JFK,12,-7
DL,181,LGA,12,36
DL,309,EWR,12,-1
DL,325,LGA,12,-1
DL,347,JFK,12,-4
DL,377,EWR,12,116
DL,382,LGA,12,0
DL,409,JFK,12,14
DL,419,JFK,12,3
DL,420,JFK,12,-6
DL,420,JFK,12,-1
DL,434,JFK,12,-2
DL,435,JFK,12,20
DL,436,JFK,12,-3
DL,436,JFK,12,7
DL,439,JFK,12,-3
DL,472,JFK,12,-2
DL,472,JFK,12,8
DL,499,JFK,12,-4
DL,651,EWR,12,1
DL,726,EWR,12,-3
DL,831,LGA,12,15
DL,857,JFK,12,-1
DL,970,LGA,12,-4
DL,1174,LGA,12,22
DL,1231,LGA,12,39
DL,1321,EWR,12,-2
DL,1585,LGA,12,-2
DL,1685,LGA,12,5
DL,1747,LGA,12,-2
DL,1747,LGA,12,-3
DL,1785,LGA,12,-7
DL,1847,LGA,12,23
DL,1919,LGA,12,-1
DL,1947,LGA,12,-2
DL,2003,LGA,12,-8
DL,2019,LGA,12,-6
DL,2047,LGA,12,-5
DL,2087,JFK,12,0
DL,2131,LGA,12,98
DL,2190,JFK,12,-8
DL,2219,LGA,12,-3
DL,2247,LGA,12,-7
DL,2312,LGA,12,-8
DL,2337,JFK,12,-1
DL,2370,LGA,12,-2
DL,2389,JFK,12,-4
EV,3806,EWR,12,123
EV,3806,EWR,12,-8
EV,3811,EWR,12,17
EV,3817,EWR,12,
EV,3825,EWR,12,19
EV,4088,LGA,12,56
EV,4088,LGA,12,74
EV,4091,EWR,12,11
EV,4100,EWR,12,-7
EV,4111,EWR,12,12
EV,4112,EWR,12,0
EV,4113,EWR,12,99
EV,4121,LGA,12,-3
EV,4131,EWR,12,
EV,4133,EWR,12,-1
EV,4144,EWR,12,-2
EV,4144,EWR,12,25
EV,4152,EWR,12,30
EV,4175,EWR,12,-2
EV,4181,EWR,12,10
EV,4181,EWR,12,46
EV,4191,EWR,12,127
EV,4191,EWR,12,153
EV,4255,EWR,12,-6
EV,4255,EWR,12,-5
EV,4294,EWR,12,161
EV,4294,EWR,12,
EV,4333,EWR,12,16
EV,4361,EWR,12,-2
EV,4364,EWR,12,-10
EV,4377,EWR,12,19
EV,4388,EWR,12,-5
EV,4388,EWR,12,21
EV,4393,EWR,12,-1
EV,4393,EWR,12,-5
EV,4393,EWR,12,-3
EV,4407,EWR,12,-5
EV,4411,EWR,12,-3
EV,4502,EWR,12,142
EV,4511,EWR,12,82
EV,4512,EWR,12,-5
EV,4552,EWR,12,36
EV,4580,EWR,12,10
EV,4580,EWR,12,-2
EV,4594,EWR,12,0
EV,4596,EWR,12,-1
EV,4625,EWR,12,-9
EV,4667,EWR,12,-1
EV,4700,EWR,12,17
EV,4705,EWR,12,11
EV,5078,EWR,12,33
EV,5079,LGA,12,-2
EV,5193,LGA,12,-5
EV,5207,LGA,12,-10
EV,5287,LGA,12,169
EV,5298,LGA,12,-1
EV,5349,LGA,12,39
EV,5373,LGA,12,
EV,5383,LGA,12,-7
EV,5431,LGA,12,64
EV,5463,LGA,12,-5
EV,5567,LGA,12,-6
EV,5716,JFK,12,
EV,5904,EWR,12,-6
EV,6181,EWR,12,0
F9,507,LGA,12,3
FL,160,LGA,12,6
FL,400,LGA,12,13
FL,1693,LGA,12,-1
MQ,2793,JFK,12,7
MQ,2793,JFK,12,
MQ,3216,JFK,12,25
MQ,3216,JFK,12,48
MQ,3230,JFK,12,-3
MQ,3340,LGA,12,-10
MQ,3359,JFK,12,3
MQ,3363,JFK,12,74
MQ,3363,JFK,12,12
MQ,3374,JFK,12,-1
MQ,3384,LGA,12,-8
MQ,3384,LGA,12,79
MQ,3388,LGA,12,-7
MQ,3388,LGA,12,
MQ,3391,LGA,12,-11
MQ,3461,LGA,12,-9
MQ,3466,LGA,12,-7
MQ,3486,LGA,12,127
MQ,3531,LGA,12,5
MQ,3573,LGA,12,
MQ,3599,LGA,12,-1
MQ,3604,EWR,12,-4
MQ,3611,EWR,12,4
MQ,3611,EWR,12,12
MQ,3669,LGA,12,-4
MQ,3670,LGA,12,22
MQ,3674,LGA,12,16
MQ,3675,LGA,12,40
MQ,3734,LGA,12,
MQ,3748,EWR,12,58
UA,237,EWR,12,-6
UA,249,EWR,12,24
UA,249,EWR,12,61
UA,303,JFK,12,0
UA,303,JFK,12,24
UA,308,EWR,12,11
UA,308,EWR,12,0
UA,308,EWR,12,11
UA,327,EWR,12,29
UA,338,EWR,12,4
UA,339,EWR,12,15
UA,343,LGA,12,4
UA,360,EWR,12,39
UA,390,EWR,12,52
UA,394,EWR,12,7
UA,398,JFK,12,-7
UA,401,EWR,12,-3
UA,418,EWR,12,38
UA,418,EWR,12,0
UA,421,EWR,12,60
UA,429,LGA,12,56
UA,447,EWR,12,15
UA,478,EWR,12,-3
UA,485,EWR,12,35
UA,524,EWR,12,16
UA,578,EWR,12,10
UA,594,EWR,12,22
UA,642,JFK,12,-4
UA,642,JFK,12,-8
UA,654,EWR,12,18
UA,673,LGA,12,-3
UA,676,EWR,12,-2
UA,691,LGA,12,-4
UA,703,JFK,12,-3
UA,708,EWR,12,102
UA,745,LGA,12,20
UA,761,EWR,12,8
UA,821,EWR,12,-3
UA,841,JFK,12,7
UA,866,EWR,12,
UA,998,EWR,12,-4
UA,1030,EWR,12,17
UA,1038,EWR,12,10
UA,1059,EWR,12,16
UA,1066,EWR,12,-3
UA,1120,EWR,12,2
UA,1124,EWR,12,0
UA,1127,EWR,12,56
UA,1143,EWR,12,3
UA,1178,EWR,12,1
UA,1179,EWR,12,2
UA,1200,EWR,12,-2
UA,1212,EWR,12,3
UA,1242,EWR,12,10
UA,1248,EWR,12,-3
UA,1268,LGA,12,1
UA,1269,EWR,12,7
UA,1270,EWR,12,1
UA,1270,EWR,12,21
UA,1280,LGA,12,-4
UA,1299,EWR,12,-5
